Name;Koords;Passierbarkeit;Ausfall der Tarnung;Beeinträchtigung der Manövrierbarkeit;Beeinträchtigung der Zielerfassung;Blockade der Langstreckensensoren;Geringe Chance auf energetischen Bonus;Kurzzeitiger Ausfall der Nahbereichssensoren;Leck am EPS;Leck am Reaktor;Leck am Warpantrieb;Minderung des Energiewaffenschadens;Steigerung des Energiewaffenschadens;Störung der Langstreckensensoren;Störung der Schildemitter;Verschleierung der Signaturen;Verstecke Subraumspuren;Versteckte Signaturen;x;y
TPels Umarmung;46|47;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;47
TPels Umarmung;47|47;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;47
TPels Umarmung;48|47;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;47
TPels Umarmung;49|47;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;47
TPels Umarmung;50|47;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;47
TPels Umarmung;51|47;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;47
TPels Umarmung;52|47;passierbar;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;52;47
TPels Umarmung;53|47;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;47
TPels Umarmung;54|47;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;47
TPels Umarmung;55|47;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;47
TPels Umarmung;56|47;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;47
TPels Umarmung;57|47;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;47
TPels Umarmung;58|47;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;47
TPels Umarmung;59|47;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;47
TPels Umarmung;60|47;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;47
TPels Umarmung;61|47;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;47
TPels Umarmung;62|47;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;47
TPels Umarmung;63|47;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;47
TPels Umarmung;45|48;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;48
TPels Umarmung;46|48;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;48
TPels Umarmung;47|48;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;48
TPels Umarmung;48|48;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48
TPels Umarmung;49|48;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;48
TPels Umarmung;50|48;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;48
TPels Umarmung;51|48;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;48
TPels Umarmung;52|48;passierbar;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;52;48
TPels Umarmung;53|48;unpassierbar;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;53;48
TPels Umarmung;54|48;unpassierbar;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;54;48
TPels Umarmung;55|48;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;48
TPels Umarmung;56|48;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;48
TPels Umarmung;57|48;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;57;48
TPels Umarmung;58|48;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;48
TPels Umarmung;59|48;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;48
TPels Umarmung;60|48;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;48
TPels Umarmung;61|48;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;48
TPels Umarmung;62|48;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;48
TPels Umarmung;63|48;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;48
Cragganmore-X-Wurmloch;5|50;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;50
Arcturuswolke;45|26;passierbar;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;45;26
Arcturuswolke;46|26;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;26
Arcturuswolke;47|26;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;26
Arcturuswolke;48|26;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;26
Arcturuswolke;49|26;passierbar;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;49;26
Argolis-Nebel;26|72;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;72
Argolis-Nebel;27|72;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;72
Antares-Dunkelnebel;28|73;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;73
Antares-Dunkelnebel;27|74;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;74
Antares-Dunkelnebel;28|74;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;74
Antares-Dunkelnebel;28|75;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;75
Andromeda-Nebelwall;51|34;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;34
Andromeda-Nebelwall;52|34;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;34
Andromeda-Nebelwall;50|35;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;35
Andromeda-Nebelwall;51|35;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;35
Andromeda-Nebelwall;52|35;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;52;35
Andromeda-Nebelwall;49|36;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;36
Andromeda-Nebelwall;50|36;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;36
Andromeda-Nebelwall;51|36;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;36
Andromeda-Nebelwall;52|36;unpassierbar;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;52;36
Andromeda-Nebelwall;53|36;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;53;36
Andromeda-Nebelwall;51|37;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;37
Andromeda-Nebelwall;52|37;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;37
Andromeda-Nebelwall;53|37;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;53;37
Crabs-Wirbel;58|35;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;35
Zeta-Alpha-Nebula;57|36;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;36
Zeta-Alpha-Nebula;57|37;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;37
Nebula-Meridian;67|35;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;35
Nebula-Meridian;68|35;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;35
Nebula-Meridian;67|36;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;36
Nebula-Meridian;68|36;passierbar;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;68;36
Nebula-Meridian;69|36;passierbar;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;69;36
Nebula-Meridian;66|37;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;37
Nebula-Meridian;67|37;passierbar;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;67;37
Nebula-Meridian;68|37;passierbar;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;68;37
Nebula-Meridian;69|37;passierbar;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;69;37
Xi-Piscium-Nebel;65|38;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;38
Nebula-Meridian;66|38;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;38
Nebula-Meridian;67|38;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;38
Nebula-Meridian;68|38;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;38
Nebula-Meridian;69|38;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;38
Nebula-Meridian;70|38;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;38
Xi-Piscium-Nebel;65|39;passierbar;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;65;39
Kelvan-Strudel;18|55;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;55
Kelvan-Strudel;19|55;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;55
Kelvan-Strudel;17|56;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;56
Kelvan-Strudel;18|56;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;56
Kelvan-Strudel;19|56;passierbar;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;56
Kelvan-Strudel;20|56;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;56
Kelvan-Strudel;17|57;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;57
Kelvan-Strudel;18|57;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;57
Kelvan-Strudel;19|57;unpassierbar;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;19;57
Kelvan-Strudel;20|57;passierbar;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;57
Kelvan-Strudel;18|58;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;58
Kelvan-Strudel;19|58;passierbar;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;58
Kelvan-Strudel;20|58;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;58
Kelvan-Strudel;19|59;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;59
Obykan-Nebel;16|60;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;60
Obykan-Nebel;17|60;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;60
Obykan-Nebel;18|60;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;60
Xi-Piscium-Nebel;64|38;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;38
Xi-Piscium-Nebel;63|39;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;39
Xi-Piscium-Nebel;64|39;passierbar;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;64;39
Iotianischer-Dunst;27|77;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;77
Iotianischer-Dunst;28|77;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;77
Iotianischer-Dunst;27|78;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;78
Iotianischer-Dunst;28|78;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;78
Iotianischer-Dunst;27|79;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;79
Iotianischer-Dunst;28|79;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;79
Obykan-Nebel;23|69;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;69
Argolis-Nebel;25|70;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;70
Argolis-Nebel;26|70;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;70
Argolis-Nebel;27|70;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;70
Obykan-Nebel;23|71;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;71
Argolis-Nebel;24|71;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;71
Argolis-Nebel;25|71;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;71
Argolis-Nebel;26|71;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;71
Argolis-Nebel;27|71;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;71
Argolis-Nebel;25|72;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;72
Deneb-Sternennebel;22|61;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;61
Deneb-Sternennebel;23|61;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;61
Deneb-Sternennebel;24|61;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;61
Obykan-Nebel;21|62;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;62
Deneb-Sternennebel;23|62;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;62
Deneb-Sternennebel;24|62;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;62
Obykan-Nebel;21|63;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;63
Cragganmore-X-Wurmloch;1|55;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;55
Cragganmore-X-Wurmloch;2|55;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;55
Cragganmore-X-Wurmloch;3|55;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;55
Cragganmore-X-Wurmloch;4|55;unpassierbar;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;55
Cragganmore-X-Wurmloch;5|55;unpassierbar;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;55
Cragganmore-X-Wurmloch;6|55;unpassierbar;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;55
Cragganmore-X-Wurmloch;7|55;unpassierbar;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7;55
Cragganmore-X-Wurmloch;8|55;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;55
Cragganmore-X-Wurmloch;9|55;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;55
Cragganmore-X-Wurmloch;1|56;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;56
Cragganmore-X-Wurmloch;2|56;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;56
Cragganmore-X-Wurmloch;3|56;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;56
Cragganmore-X-Wurmloch;4|56;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;56
Cragganmore-X-Wurmloch;5|56;unpassierbar;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;56
Cragganmore-X-Wurmloch;6|56;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;56
Cragganmore-X-Wurmloch;7|56;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;56
Cragganmore-X-Wurmloch;8|56;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;56
Obykan-Nebel;9|56;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;56
Obykan-Nebel;10|56;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;56
Obykan-Nebel;11|56;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;56
Cragganmore-X-Wurmloch;1|57;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;57
Cragganmore-X-Wurmloch;2|57;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;57
Cragganmore-X-Wurmloch;4|57;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;57
Cragganmore-X-Wurmloch;5|57;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;57
Cragganmore-X-Wurmloch;6|57;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;57
Cragganmore-X-Wurmloch;7|57;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;57
Obykan-Nebel;9|57;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;57
Obykan-Nebel;10|57;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;57
Obykan-Nebel;11|57;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;57
Obykan-Nebel;12|57;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;57
Obykan-Nebel;1|58;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;58
Obykan-Nebel;2|58;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;58
Obykan-Nebel;9|58;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;58
Obykan-Nebel;10|58;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;58
Obykan-Nebel;11|58;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;58
Obykan-Nebel;12|58;passierbar;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;58
Obykan-Nebel;13|58;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;58
Obykan-Nebel;1|59;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;59
Obykan-Nebel;2|59;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;59
Obykan-Nebel;3|59;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;59
Obykan-Nebel;4|59;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;59
Obykan-Nebel;5|59;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;59
Obykan-Nebel;6|59;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;59
Obykan-Nebel;7|59;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;59
Obykan-Nebel;8|59;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;8;59
Obykan-Nebel;9|59;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;9;59
Obykan-Nebel;10|59;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;59
Obykan-Nebel;11|59;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;59
Obykan-Nebel;12|59;passierbar;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;59
Obykan-Nebel;13|59;passierbar;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13;59
Obykan-Nebel;14|59;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;59
Obykan-Nebel;1|60;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;60
Obykan-Nebel;2|60;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;60
Obykan-Nebel;3|60;unpassierbar;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;60
Obykan-Nebel;4|60;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;60
Obykan-Nebel;5|60;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;60
Obykan-Nebel;6|60;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;60
Obykan-Nebel;7|60;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;60
Obykan-Nebel;8|60;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;8;60
Obykan-Nebel;9|60;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;60
Obykan-Nebel;10|60;unpassierbar;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;10;60
Obykan-Nebel;11|60;unpassierbar;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;11;60
Obykan-Nebel;12|60;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;60
Obykan-Nebel;13|60;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;60
Obykan-Nebel;14|60;passierbar;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;60
Obykan-Nebel;15|60;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;60
Obykan-Nebel;1|61;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;61
Obykan-Nebel;2|61;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;61
Obykan-Nebel;3|61;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;61
Obykan-Nebel;4|61;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;61
Obykan-Nebel;5|61;unpassierbar;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;61
Obykan-Nebel;6|61;unpassierbar;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;61
Obykan-Nebel;7|61;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;61
Obykan-Nebel;8|61;passierbar;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;61
Obykan-Nebel;9|61;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;61
Obykan-Nebel;10|61;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;61
Obykan-Nebel;11|61;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;61
Obykan-Nebel;12|61;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;61
Obykan-Nebel;13|61;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;61
Obykan-Nebel;14|61;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;61
Obykan-Nebel;15|61;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;61
Obykan-Nebel;16|61;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;61
Obykan-Nebel;17|61;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;61
Obykan-Nebel;18|61;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;61
Obykan-Nebel;1|62;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;62
Obykan-Nebel;2|62;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;62
Obykan-Nebel;3|62;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;62
Obykan-Nebel;4|62;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;62
Obykan-Nebel;5|62;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;62
Obykan-Nebel;6|62;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;62
Obykan-Nebel;7|62;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;62
Obykan-Nebel;8|62;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;62
Obykan-Nebel;9|62;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;62
Obykan-Nebel;10|62;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;62
Obykan-Nebel;11|62;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;62
Obykan-Nebel;12|62;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;62
Obykan-Nebel;13|62;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;62
Obykan-Nebel;14|62;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;62
Obykan-Nebel;15|62;passierbar;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;15;62
Obykan-Nebel;16|62;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;62
Obykan-Nebel;17|62;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;62
Obykan-Nebel;18|62;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;62
Obykan-Nebel;19|62;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;62
Obykan-Nebel;20|62;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;62
Obykan-Nebel;1|63;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;63
Obykan-Nebel;2|63;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;63
Obykan-Nebel;3|63;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;63
Obykan-Nebel;4|63;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;63
Obykan-Nebel;5|63;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;63
Obykan-Nebel;6|63;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;63
Obykan-Nebel;7|63;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;63
Obykan-Nebel;8|63;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;63
Obykan-Nebel;9|63;passierbar;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;9;63
Obykan-Nebel;10|63;passierbar;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;10;63
Obykan-Nebel;11|63;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;63
Obykan-Nebel;12|63;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;63
Obykan-Nebel;13|63;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;63
Obykan-Nebel;14|63;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;63
Obykan-Nebel;15|63;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;63
